5.3352,22.361,7.2514,3.9231,4.2468,3.4848,6.9058,3.9121,6.1314,4.3952,2.9835,2.8438,3.9126,3.0513,4.524,6.3482,4.2338,5.7144,3.6952,3.5127,5.4802,6.4831,4.1137,3.0012,5.5306,4.8217,3.2954,3.1824,2.9235,2.8446,2.7295,9.0138,6.7641,4.0575,5.7426,3.2461,2.8907,4.3889,2.716,3.0456,2.6842,3.4847,9.1419,3.1873,2.7711,3.3196,5.1969,7.2508,3.3913,3.0269,3.468,2.8139,3.9412,3.3079,3.2056,4.3946,2.889,4.1521,3.1201,3.0955,4.3314,3.3677,3.1964,3.1497,0.10927,0.25692,2.4513,7.9331,2.1008,0.59827,0.17413,0.18873,0.23086,0.31102,0.4902,0.81315,1.138,0.23615,0.51495,2.4665,5.7414,2.0138,0.77491,0.35175,0.34994,0.51063,0.92223,1.2816,3.8037,4.1064,1.4351
2.753,2.6605,3.8363,4.4121,2.8045,5.4761,5.4487,3.1469,3.9995,2.7737,2.7781,6.236,3.7454,3.1505,6.2601,27.411,4.7117,3.7275,3.0119,2.9424,3.5529,3.6222,2.8421,3.3617,6.1584,4.3939,8.337,5.5063,7.4471,4.316,6.3003,4.5576,5.0261,5.7388,3.2609,4.33,25.897,4.6421,4.3424,7.3485,4.0412,3.1295,6.0234,3.5272,2.9623,2.9299,3.022,3.4041,5.4901,3.2492,3.9154,2.875,3.1367,2.7203,2.6753,3.193,10.153,4.1122,2.9879,2.7252,2.6442,9.2618,3.7925,2.9795,0.092755,0.21957,1.6935,6.7784,7.0431,2.4702,0.24281,0.16213,0.19159,0.3701,0.51635,0.96823,1.7755,0.10253,0.25664,3.22,6.9847,1.1446,0.35884,0.17394,0.17824,0.21556,0.31363,0.72673,1.0304,2.3515,1.401
7.7999,5.2739,3.1601,2.8664,3.004,15.384,8.5452,4.2499,3.1883,2.9559,2.7514,2.7484,6.1216,6.4175,2.9811,3.92,3.2334,3.1177,2.6789,12.071,11.296,3.9239,6.7188,6.0217,3.4589,9.9663,2.9854,3.2834,2.7522,3.0361,8.9755,5.2048,3.0247,8.7163,3.405,3.0356,3.5453,4.2859,9.3818,4.7259,3.3824,3.6509,3.0404,8.9966,4.2283,13.354,5.2094,3.1757,3.1862,2.8544,2.9401,3.2949,3.3512,4.426,10.891,3.302,3.9785,2.8234,7.4585,9.385,5.3017,3.1092,7.0143,3.1517,0.10712,0.25984,2.7611,7.2499,2.2001,0.5981,0.22536,0.21121,0.28207,0.46465,0.7184,1.4173,2.4819,0.12655,0.29273,2.6795,7.0559,2.4116,0.46505,0.22005,0.20811,0.30663,0.48122,0.65262,0.78544,2.1994,1.367
3.0647,4.5793,5.0699,2.989,3.0054,2.9915,2.7786,2.7744,5.6295,2.843,4.5254,4.4933,2.8621,12.901,3.6829,3.1925,4.9705,24.734,7.1948,4.272,4.4133,17.488,6.6424,10.786,12.284,11.123,3.9081,3.1449,3.0068,4.8642,7.4941,4.4981,11.095,8.8615,3.3385,3.0033,2.9306,8.5476,4.7222,3.74,3.8902,3.3828,2.7221,3.7841,15.502,6.2495,6.3087,2.9623,9.3876,3.1411,3.3864,3.0324,2.8374,3.6996,2.8144,5.0333,5.0494,3.1343,4.5239,3.3685,37.435,6.6635,4.725,4.2278,0.066325,0.17109,2.2415,7.3511,5.1291,1.3533,0.18909,0.11977,0.15463,0.24355,0.45885,0.4922,0.74356,0.053626,0.14747,2.406,6.1206,6.557,2.8398,0.23758,0.11696,0.11756,0.20362,0.28859,0.51657,1.1458,1.3329
3.038,4.1709,4.0463,3.0847,4.5497,5.3332,3.1931,3.0352,2.7453,3.2849,4.2102,3.1242,4.4436,4.3077,3.3331,2.7516,2.818,3.4966,4.4656,3.3975,3.9005,13.225,3.2171,2.8618,2.6564,5.4476,4.9598,15.491,4.2464,3.8335,4.0228,4.9103,2.9596,7.2025,3.8025,3.1125,3.0249,9.2312,3.2356,2.9393,4.2716,2.8818,5.6307,13.342,6.6252,3.1959,8.1426,4.0419,3.1699,3.202,3.6162,2.9764,3.6007,2.8676,5.8698,2.945,3.3898,4.1567,5.0824,5.0405,4.6085,3.4271,2.7159,6.5106,0.15359,0.34293,2.4686,6.5185,3.2236,0.95095,0.25249,0.27624,0.35092,0.58127,0.94847,1.8347,3.4202,0.15733,0.35749,2.3898,7.0498,2.4528,0.63508,0.29524,0.22423,0.28387,0.53241,0.97436,1.7219,2.9461,1.2989
3.8982,3.4469,12.409,3.3993,4.2872,2.7535,4.745,2.9773,3.8758,5.618,3.3709,3.5495,34.501,6.2075,8.7722,3.5767,3.1007,3.6638,3.3278,4.4569,3.4218,2.8916,3.4494,8.7317,20.673,5.3664,3.705,3.0096,2.8679,3.3247,2.8477,2.893,2.8617,4.898,3.0725,9.0546,6.5978,2.8386,3.3831,2.7494,2.8467,3.1312,23.207,5.713,3.5919,6.1558,4.7467,3.7162,3.5887,2.7017,3.7697,5.623,4.261,3.0836,5.4799,3.3665,4.0284,4.4405,2.8546,2.9594,3.2333,10.014,5.1196,2.8986,0.056297,0.13617,1.5515,6.3588,10.324,1.2715,0.25584,0.13199,0.19617,0.24158,0.36038,0.76998,1.3335,0.10879,0.259,2.2204,6.9186,4.8084,0.97663,0.2504,0.16482,0.22057,0.32869,0.44508,0.86053,1.4698,1.2649
6.6927,3.3589,3.753,4.5967,3.1392,3.3453,2.8232,4.1125,18.416,9.1665,4.5234,4.616,4.1466,3.2325,3.5597,3.0472,4.7802,2.9946,4.5685,4.1903,7.3664,4.5176,2.966,3.3357,2.9465,13.271,3.2111,2.9461,4.9584,9.6614,3.2561,2.8471,3.8749,2.7849,3.1808,2.9922,5.0827,4.2841,2.9436,3.3116,5.6654,3.3413,4.1432,3.8946,4.2684,5.8659,3.4727,8.6479,3.897,11.991,3.7014,8.3803,7.0475,3.4956,3.0091,3.6398,3.1931,2.8228,3.3979,2.923,2.7915,8.6682,4.6606,3.541,0.11461,0.27969,2.5572,7.4098,2.5378,0.39187,0.18952,0.18259,0.2987,0.40091,0.75004,1.1424,1.5441,0.16149,0.36886,2.6485,6.686,1.9142,0.74453,0.27862,0.27303,0.33732,0.48861,1.0088,1.9051,2.5908,1.2308
3.991,5.9057,4.2996,2.9221,4.0813,4.4074,5.1613,12.663,8.7846,6.1233,5.8187,3.5436,9.0603,10.803,3.7002,4.9399,3.1916,3.89,3.8571,2.8548,2.9769,3.448,3.3682,2.7963,3.3936,2.7751,2.7952,8.097,5.3874,6.6595,3.9368,2.8096,2.9184,15.071,9.8897,3.5089,3.6419,3.3253,9.9702,6.796,2.9941,5.3366,4.4616,4.0044,4.3483,4.649,2.7047,3.3551,2.9222,5.5799,7.4368,8.1351,5.8557,6.2496,3.1848,6.6749,3.1019,2.7634,14.038,3.2234,4.4494,3.4168,3.7749,3.6246,0.13544,0.32258,2.6918,6.8937,2.2216,0.63121,0.23063,0.23866,0.27516,0.42524,0.68244,1.6952,2.6908,0.10886,0.27273,2.8458,7.2782,1.797,0.40314,0.18655,0.18448,0.23223,0.37084,0.81599,1.1309,1.5592,1.1968
2.7707,2.8611,3.8437,3.4175,16.151,3.6983,3.09,2.895,3.3649,7.8206,5.5461,3.3533,2.8291,4.0309,17.633,5.86,3.0601,2.8093,2.7477,3.8153,2.829,2.7776,3.6236,2.9764,2.6995,2.7338,3.0861,5.5885,3.2722,3.3119,4.3343,2.9838,2.7521,2.9326,4.1537,3.8394,2.9646,8.7282,2.9402,4.2541,3.0439,2.7978,5.4013,5.9791,3.1144,2.7548,3.1816,2.8712,2.9664,2.905,13.488,3.1129,3.1695,3.1499,7.3315,17.243,4.5546,4.0785,3.083,3.2581,2.8584,2.951,6.4283,18.899,0.13006,0.32094,2.8098,6.6614,2.2915,0.68678,0.19941,0.18443,0.26428,0.37411,0.60168,1.1827,1.8951,0.098522,0.23663,2.4752,6.836,3.993,1.6487,0.24563,0.18051,0.21491,0.31291,0.46143,0.80432,0.87727,1.1627
4.3094,8.7191,3.6522,3.2286,2.7304,3.2704,2.8267,4.1297,3.8154,2.8287,24.27,12.684,6.1699,4.2521,3.2007,3.3769,3.3311,3.2727,2.9294,5.0307,5.7594,5.3246,5.0466,2.839,7.8589,3.6478,3.2282,2.9164,3.2123,4.6881,2.9248,8.4914,30.07,3.4384,3.1796,3.4867,19.674,5.9041,3.4639,6.4271,2.8395,7.0849,3.8909,4.2346,17.901,4.1562,3.3324,4.7976,9.9989,9.5621,3.3021,6.8418,3.43,11.712,7.0354,4.3136,4.043,2.9619,3.8215,8.1375,4.1905,3.2048,3.9979,12.87,0.095839,0.23712,2.685,6.9307,3.3624,0.93856,0.20999,0.162,0.23539,0.35496,0.63233,0.53802,0.68502,0.05014,0.14356,2.8612,7.9667,2.2888,0.61404,0.12368,0.08744,0.1029,0.15977,0.28654,0.56705,1.3938,1.1287
11.463,4.1187,3.7757,5.1569,3.0607,3.2668,6.1423,3.0278,3.9995,5.9337,4.162,5.8228,6.5811,10.84,4.1173,2.9693,3.844,5.2758,3.0378,5.3292,3.7242,4.0825,3.0964,3.0745,8.4494,10.127,7.4524,3.1934,3.3083,3.1011,11.907,7.1696,3.6451,3.9746,2.8562,2.6646,4.4626,3.7215,3.7851,12.928,9.9486,29.944,8.5617,11.455,4.1531,17.905,4.2173,3.2797,2.9504,2.8463,4.5429,5.6423,3.1019,4.7281,4.4501,2.8215,2.774,3.0902,2.8794,2.9168,4.3112,7.5654,9.3766,5.9738,0.1152,0.28325,2.6033,7.21,2.5951,0.60203,0.2092,0.17018,0.24966,0.40543,0.65032,0.94648,1.8266,0.059819,0.16347,2.4065,7.63,3.7767,1.9499,0.19355,0.12027,0.1494,0.19364,0.32468,0.55039,1.9221,1.0946
8.8511,7.8959,3.0829,3.1967,3.7375,3.7456,3.7107,4.0489,3.8649,2.8653,5.3931,5.0158,3.9915,3.8398,2.8648,3.0926,3.538,7.059,3.0158,11.438,10.02,4.0278,4.737,3.6854,2.9863,4.4949,4.042,2.9245,2.729,3.329,2.9823,5.08,3.1784,3.949,6.7336,4.0172,2.9155,3.0114,9.4783,5.31,3.035,3.0483,3.9213,5.8718,4.575,5.4606,3.6403,3.5886,3.7386,4.858,3.4636,3.8541,7.8725,7.2152,4.9736,3.2913,6.045,4.0432,4.461,4.0297,2.8865,2.7835,3.556,3.4344,0.16278,0.3767,2.3255,6.2464,3.9751,0.83038,0.2813,0.25195,0.34688,0.51726,0.68624,1.387,2.2609,0.18381,0.41092,2.3481,5.9911,3.7528,0.85794,0.33047,0.27583,0.37741,0.68453,1.3578,2.1818,1.8274,1.0606
3.8337,3.1441,3.259,2.8107,7.6514,2.8707,2.8782,30.063,19.09,4.7049,5.8815,3.2531,3.1819,3.5135,4.0132,4.6959,3.4201,4.2009,3.6876,2.8842,7.2013,3.8685,4.1976,3.5827,3.0081,2.7028,3.0613,3.3429,3.7949,8.947,8.404,3.4674,5.1439,8.2899,3.319,3.1259,3.2877,5.7533,3.8105,4.3622,3.5871,4.5316,6.1243,3.1137,56.265,39.013,5.7307,4.4097,9.7279,6.7689,49.114,82.275,10.872,7.744,7.8568,4.0931,13.277,16.911,7.2183,4.2037,3.6442,5.3002,9.0092,4.1513,0.069254,0.17447,2.0637,7.5779,5.0803,1.7393,0.25576,0.14569,0.14008,0.22171,0.43254,0.60465,1.946,0.008667,0.043721,1.8011,7.7607,7.8431,1.7723,0.16688,0.079115,0.038711,0.037253,0.055684,0.063798,0.20687,1.0265
3.1392,2.7539,4.1946,17.16,7.0293,13.825,5.6117,3.35,2.8956,4.1577,4.0939,5.5325,3.5039,3.9263,12.953,11.588,4.9335,7.1506,3.0419,2.7609,3.5497,3.9876,7.4823,3.1569,4.6658,3.2299,14.389,9.2416,3.5062,3.8548,4.1705,3.0842,6.1455,5.1775,2.982,2.8857,3.0308,4.6431,4.3698,2.7805,10.248,4.4657,3.5824,4.9349,3.6952,3.7273,2.9617,2.9343,2.8892,5.5151,5.2634,2.9023,3.2919,3.0958,2.6539,4.7484,17.86,23.066,3.9976,7.1271,5.3093,4.5331,4.5194,3.3894,0.083672,0.20917,2.3792,7.5909,3.5614,1.2352,0.20343,0.15255,0.16064,0.25983,0.42447,0.50048,1.048,0.089569,0.212,1.6025,5.682,9.457,2.9855,0.29646,0.16011,0.14998,0.33733,0.52326,0.6029,2.4232,0.9925
20.738,6.5142,8.5199,3.4491,7.8853,4.3624,3.4675,3.8971,3.981,5.3293,3.9294,4.8222,3.2405,2.9488,2.9443,4.2708,16.834,7.6513,3.3896,2.9535,2.9753,3.3361,3.2594,3.455,3.6228,9.815,5.7977,3.248,3.2937,3.3192,4.6212,25.334,10.334,4.493,3.1008,35.37,5.0981,4.1402,7.8927,5.5948,3.9595,2.7564,3.4088,3.1127,9.408,4.6191,4.8186,3.6348,15.179,14.112,6.1907,4.0207,8.4737,4.3989,4.5616,2.9072,3.1861,2.7421,3.0093,6.9224,5.5111,2.8769,4.4173,3.4915,0.064654,0.17151,2.4782,7.8897,3.4266,0.75886,0.14487,0.10832,0.16329,0.26289,0.38232,0.51928,0.67178,0.054018,0.14427,2.1676,8.5918,3.6702,0.7441,0.1131,0.099653,0.1322,0.19262,0.29155,0.79155,1.1167,0.9584
2.807,5.4818,3.1695,3.1961,3.5566,4.4324,5.7039,3.1405,8.826,9.1255,3.7054,12.636,4.2048,3.3735,5.5261,2.9779,3.4566,4.566,4.1243,2.8886,20.72,9.059,4.8623,8.6287,3.236,17.804,4.3539,3.6786,3.1386,4.5861,7.6714,4.2678,4.1613,3.6131,13.189,4.9344,6.7756,3.1675,3.9758,3.2736,3.2345,3.2785,3.7759,2.7105,3.0318,3.4722,4.5399,4.5835,4.1089,3.3856,3.1807,4.4161,3.2563,2.7237,3.2183,4.5262,8.3771,10.832,3.4473,3.1758,4.3408,2.9204,6.3305,5.1328,0.078903,0.19936,2.1782,7.9101,4.209,0.5818,0.18262,0.1377,0.20216,0.29344,0.34489,0.97286,1.6935,0.15961,0.35103,2.0587,5.8354,6.0915,0.79032,0.32488,0.25444,0.35397,0.4071,0.83113,2.1026,3.0358,0.9244
4.1757,3.703,3.649,2.8296,2.7197,4.881,3.5132,6.4302,2.9495,4.0953,5.5901,3.2832,3.0136,9.3557,3.9561,2.8815,3.0356,2.929,2.7866,3.3938,3.0636,2.8008,3.3141,2.9208,7.5488,11.191,3.3464,3.3706,4.9351,5.8784,3.1355,5.7863,3.8443,2.8318,3.1659,3.6946,4.5987,5.5324,3.6976,2.6977,4.9215,3.1836,2.846,2.7561,7.8861,3.219,2.7774,6.0424,3.3731,2.7539,2.7782,4.3659,6.3249,3.9257,6.3786,3.0839,2.9668,3.0113,3.09,3.1986,3.4155,4.3568,5.6474,2.9281,0.1856,0.4238,2.6672,6.1781,2.0953,0.64116,0.2777,0.30256,0.42347,0.49398,0.58332,1.6209,2.9142,0.23929,0.522,2.493,5.7817,1.7471,0.82446,0.3976,0.40489,0.52502,0.7686,1.338,2.5933,2.7653,0.8903
